Létavka kio ,Obojživelníci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1288,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1288
Lev indický *,Savci,30000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=336,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=336
Levhart jávský ,Savci / Profil,10000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1312,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1312
Levhart mandžuský ,Savci,20000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=331,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=331
Levhart obláčkový ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=330,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=330
Lezec obojživelný ,Ryby,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=768,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=768
Lín obecný ,Ryby,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1089,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1089
Lori balijský ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1302,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1302
Lori černohlavý ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=494,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=494
Lori černý ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=195,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=195
Lori mnohobarvý horský ,Ptáci,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=200,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=200
Lori olivový ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=197,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=197
Lori papuánský ,Ptáci,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=202,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=202
Lori vlnkovaný ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1191,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1191
Lori žlutoskvrnný ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1152,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1152
Loríček rudobradý ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=205,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=205
Lorikul modrobradý (= papoušík modrobradý) ,Ptáci,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=476,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=476
Los evropský ,Savci,7000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=392,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=392
Loskuták posvátný ,Ptáci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=254,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=254
Luňák červený ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=575,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=575
Lžičák pestrý ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1019,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1019
Mabuja kapverdská ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1251,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1251
Mabuja perleťová ,Plazi / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=716,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=716
Majna chocholatá ,Ptáci,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1369,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1369
Majna Rothschildova ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=252,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=252
Majna žlutolící ,Ptáci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1140,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1140
Makak magot ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=441,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=441
Makak vepří ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=748,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=748
Maki trpasličí ,Savci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=281,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=281
Maloočka lovecká ,Bezobratlí / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=938,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=938
Mandelík hajní ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=563,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=563
Mangusta liščí *,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=628,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=628
Mangusta tmavá ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1305,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1305
Mangusta trpasličí ,Savci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=686,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=686
Mara slaništní ,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1244,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1244
Mara stepní ,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=512,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=512
Marabu africký *,Ptáci / Profil,4000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=95,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=95
Medojed ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=588,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=588
Medvěd lední ,Savci / Profil,30000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=310,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=310
Mnohonožka ,Bezobratlí / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=726,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=726
Morčák bílý ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=861,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=861
Morčák prostřední ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=902,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=902
Morče domácí *,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=366,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=366
Mravenečník velký ,Savci / Profil,8000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1351,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1351
Muntžak malý ,Savci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1077,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1077
Myš páskovaná ,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=481,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=481
Myš pruhovaná *,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1150,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1150
Myšák hnědokřídlý ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=511,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=511
Nahur modrý ,Savci,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=583,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=583
Nandu Darwinův ,Ptáci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=83,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=83
Neoféma Bourkova *,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1333,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1333
Nesyt africký *,Ptáci / Profil,2500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=745,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=745
Noháč africký ,Savci,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=690,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=690
Nosál červený ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=589,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=589
Nutrie říční ,Savci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1147,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1147
"Ocelot stromový (= kočka tygří, oncilla) ",Savci,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=438,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=438
Okatec stříbřitý ,Ryby / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=953,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=953
Orangutan sumaterský ,Savci / Profil,30000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=297,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=297
Orel bělohlavý ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=144,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=144
Orel kejklíř *,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=147,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=147
Orel východní ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=493,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=493
Orlície bornejská ,Plazi / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=670,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=670
Orlosup bradatý ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=142,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=142
Osinák africký ,Savci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1121,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1121
Outloň váhavý ,Savci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=749,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=749
Ovce domácí ,Savci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1212,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1212
Ovce tlustorohá ,Savci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1144,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1144
Ovíječ filipínský ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1032,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1032
Paještěrka písečná ,Plazi / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1253,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1253
Paještěrka stepní ,Plazi / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1254,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1254
Pakobylka okřídlená ,Bezobratlí / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=8,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=8
Panda červená ,Savci / Profil,7000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=305,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=305
Paovce hřivnatá ,Savci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=408,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=408
Papoušek mniší *,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=212,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=212
Papoušek nádherný ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1202,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1202
Papoušek vlnkovaný (= andulka vlnkovaná) ,Ptáci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=910,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=910
Parmička pruhoocasá *,Ryby / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=960,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=960
Parmička Schwanenfeldova *,Ryby / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=964,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=964
Parmička žraločí *,Ryby / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=967,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=967
Pásovec kulovitý ,Savci / Profil,4000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=499,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=499
Páv korunkatý ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=163,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=163
Páv zelený *,Ptáci,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1371,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1371
Pekari páskovaný ,Savci / Profil,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=384,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=384
Pelikán bílý ,Ptáci / Profil,8000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=87,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=87
Pelikán kadeřavý ,Ptáci / Profil,8000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=88,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=88
Pelikán skvrnozobý *,Ptáci / Profil,8000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1278,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1278
Perlička supí ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=816,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=816
Pes pralesní ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=320,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=320
Pes ušatý ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=691,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=691
Pisila čáponohá ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1179,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1179
Pískomil křečkovitý (kyjochvost) ,Savci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=354,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=354
Pískomil nejmenší ,Savci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1242,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1242
Pískomil veverkoocasý ,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=577,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=577
Pižmovka bělokřídlá ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=461,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=461
Pižmovka domácí ,Ptáci,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1047,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1047
Pižmovka hřebenatá ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=136,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=136
Pižmovka velká ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1299,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1299
Plameňák chilský ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=103,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=103
Plameňák kubánský ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=105,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=105
Plameňák růžový ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=104,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=104
Plch savanový ,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=695,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=695
Plotice obecná ,Ryby,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1036,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1036
Polák malý ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=123,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=123
Poštolka obecná ,Ptáci / Profil,1500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1022,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1022
Prase domácí ,Savci / Profil,2500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=808,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=808
Promyka červená *,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1161,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1161
Přímorožec bejsa *,Savci,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=586,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=586
Přímorožec šavlorohý ,Savci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=403,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=403
Psoun prériový ,Savci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=504,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=504
Pštros dvouprstý *,Ptáci / Profil,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=508,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=508
Puštík bělavý ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=226,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=226
Puštík bradatý ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=225,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=225
Puštík brýlatý ,Ptáci / Profil,3000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=571,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=571
Rákosnička ulugurská ,Obojživelníci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1320,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1320
Ropucha jihoafrická ,Obojživelníci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1232,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1232
Ropušník velký ,Plazi,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1378,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1378
Rozela pestrá ,Ptáci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=998,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=998
Rybák obecný *,Ptáci,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1367,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1367
Ryby v pavilonu Čambal ,Ryby,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1315,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1315
Rypoš obří ,Savci,2000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1281,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1281
Rýžovník šedý ,Ptáci,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=818,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=818
Sambar ostrovní ,Savci,5000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=1337,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=1337
Satyr Temminckův ,Ptáci / Profil,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=870,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=870
Scink ohnivý ,Plazi,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=719,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=719
Scink šalamounský ,Plazi,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=56,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=56
Sekavka nádherná (= mřenka nádherná) *,Ryby,1000 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=868,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=868
Seriema rudozobá ,Ptáci / Profil,2500 CZK,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?zvire=178,https://www.zoopraha.cz/registrace-sponzori-adopce/zadavani.php?dar=1&zvire=178
